id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5LInOGDHqrgetnMlnvaDNq,0.865,0.484,11,-9.321,0,0.177,0.361,9.53e-06,0.116,0.849,95.016,177280
0ZHbxL7dwBPPxrrLT2zMO7,0.594,0.671,10,-4.566,1,0.0345,0.301,0.0,0.127,0.334,85.014,181412
2IG0OoDoOLAjeRmAdZ56aA,0.693,0.547,11,-6.711,0,0.0328,0.274,0.0117,0.0969,0.849,127.025,201354
2T0fWZNR5sPp0qQjUA1dV9,0.683,0.566,4,-9.302,1,0.0996,0.123,0.0,0.209,0.356,90.053,162667
10c0FbEwZqw3xs8yzIJYnH,0.561,0.868,4,-3.179,0,0.241,0.168,0.0,0.33,0.361,119.9,156500
0UINhmcCrrclBp7hZWrgdt,0.473,0.644,9,-7.473,1,0.0282,0.0156,0.0,0.18,0.468,141.517,182784
2ufffe9fIe123XR3YvpQO5,0.539,0.398,9,-10.716,0,0.117,0.0939,0.000458,0.0896,0.223,100.152,211018
4TCOuCpqayZQTeBbVbJag3,0.425,0.426,5,-7.1,1,0.0499,0.799,0.0,0.144,0.219,78.109,218448
7GAHQwOiKRjDwNCmApFpAL,0.527,0.598,5,-6.707,0,0.0327,0.00702,0.00931,0.0914,0.422,165.908,154572
5XNrzfkqpAHeNadDerzkF9,0.731,0.603,6,-6.532,0,0.0383,0.193,0.0,0.132,0.322,134.975,158741
5sSnoQX7BlFj00CnJQkGqV,0.673,0.815,7,-5.047,1,0.164,0.118,0.0,0.19,0.142,99.956,207000
1m9QcqdArwVog31dAPN44w,0.578,0.554,0,-10.002,0,0.0359,0.145,0.0384,0.361,0.484,149.005,218312
5mHDw7ELvkclarStR6ob9u,0.649,0.477,4,-6.824,0,0.0334,0.647,7.95e-06,0.102,0.17,128.946,214186
4KOBGAtrpYafZELefZSdTb,0.379,0.392,6,-12.305,0,0.0418,0.824,0.000301,0.139,0.0939,102.356,203900
1uus4vcKJ3gj952jajM5mh,0.661,0.585,2,-3.902,0,0.0272,0.0662,1.34e-06,0.23,0.156,96.009,193438
7fqrLrXIQ7Z8Rubxyg220g,0.484,0.599,2,-5.555,1,0.0288,0.184,0.0,0.295,0.585,149.876,256221
1vyriy6oxvwUiEksLPYG99,0.824,0.63,5,-3.8,0,0.0303,0.305,0.0,0.106,0.529,120.012,244297
47uhvWibPBPK7LXUKJVLic,0.817,0.594,7,-6.047,0,0.0579,0.121,0.0,0.615,0.42,119.974,130000
6dAKrjqpBxG7uG3LAEwZ5H,0.506,0.49,9,-5.998,0,0.0769,0.782,0.0,0.199,0.387,128.259,189768
4LRPiXqCikLlN15c3yImP7,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303
21aZV2eL6Ek25yS5ISKD05,0.511,0.486,0,-9.833,0,0.0309,0.616,0.000381,0.118,0.271,114.894,204542
18zQTt3ifDv6iLni2YuXMg,0.465,0.26,0,-8.179,0,0.031,0.475,0.0,0.138,0.259,116.642,213333
38T0tPVZHcPZyhtOcCP7pF,0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,210576
1OeQeFkCDEqW14cZAJewOs,0.686,0.953,4,-5.187,0,0.124,0.0209,0.551,0.524,0.146,139.989,238847
0XER3HPMx223xWaAgNKp4Y,0.6,0.389,9,-5.727,1,0.0337,0.566,0.0,0.0826,0.244,143.577,147597
1xzi1Jcr7mEi9K2RfzLOqS,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,225389
0QHEIqNKsMoOY5urbzN48u,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,134256
0O6u0VJ46W86TxN9wgyqDj,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,192841
4zrKN5Sv8JS5mqnbVcsul7,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,209027
5CM4UuQ9Gnd6K2YyKGPMoK,0.686,0.507,1,-7.097,1,0.0357,0.626,7.51e-05,0.383,0.69,168.955,232115
4C6Uex2ILwJi9sZXRdmqXp,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,0.912,133.01,170977
5uSFGgIfHMT3osrAd9n9ym,0.669,0.742,1,-3.518,0,0.0441,0.296,0.0,0.355,0.716,101.982,203472
3Wlubl9UBeey2Tyi4sWpSe,0.358,0.192,5,-12.64,1,0.0317,0.674,0.000132,0.103,0.273,123.672,176375
6xGruZOHLs39ZbVccQTuPZ,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,233456
35ovElsgyAtQwYPYnZJECg,0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,196520
3GYlZ7tbxLOxe6ewMNVTkw,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,281381
76OGwb5RA9h4FxQPT33ekc,0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01,179551
1PckUlxKqWQs3RlWXVBLw3,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,191822
0WtM2NBVQNNJLh6scP13H8,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,239318
72yP0DUlWPyH8P7IoxskwN,0.667,0.75,0,-4.602,1,0.0906,0.0746,0.000198,0.197,0.486,126.041,202246
58HvfVOeJY7lUuCqF0m3ly,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448
0skYUMpS0AcbpjcGsAbRGj,0.798,0.697,0,-7.139,1,0.0891,0.0202,0.0,0.259,0.745,90.031,186964
2KukL7UlQ8TdvpaA7bY3ZJ,0.687,0.887,1,-5.04,0,0.0826,0.0575,2.21e-06,0.27,0.853,114.941,278282
50nfwKoDiSYg8zOCREWAm5,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853
0mBP9X2gPCuapvpZ7TGDk3,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,154487
46IZ0fSY2mpAiktS3KOqds,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,224695
6Uj1ctrBOjOas8xZXGqKk4,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627
0e8nrvls4Qqv5Rfa2UhqmO,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901
6Sq7ltF9Qa7SNFBsV5Cogx,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,178567
3uUuGVFu1V7jTQL60S1r8z,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,148197
10xV5l9nhLvFpR8mqzs0bL,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,155589
7fYRg3CEbk6rNCuzNzMT06,0.824,0.697,11,-4.869,0,0.0473,0.158,4.11e-05,0.077,0.757,99.988,214460
7mFj0LlWtEJaEigguaWqYh,0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,201334
0IuVhCflrQPMGRrOyoY5RW,0.614,0.644,2,-5.372,0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,206772
1jEBSDN5vYViJQr78W7jr2,0.689,0.627,6,-5.692,1,0.308,0.105,0.000321,0.0905,0.905,184.008,187704
6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,202735
27ZZdyTSQWI7Cug2d2PkqV,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,99283
5ildQOEKmJuWGl2vRkFdYc,0.919,0.623,7,-6.521,1,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,157018
4h4QlmocP3IuwYEj2j14p8,0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443,163026
0QBzMgT7NIeoCYy3sJCof1,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,206071
39JofJHEtg8I4fSyo7Imft,0.736,0.906,0,-7.589,1,0.048,0.164,0.585,0.106,0.698,137.001,226627
0hquQWY3xvYqN4qtiquniF,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,182907
1QxIFMs4M8qd5cbJJu80v4,0.733,0.653,11,-6.094,1,0.0391,0.0179,0.0218,0.184,0.752,119.996,182895
5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046,293827
0GONea6G2XdnHWjNZd6zt3,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053
2tUBqZG2AbRi7Q0BIrVrEj,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,291293
