id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5PEleSkK4p4E1sx3x7cOLt,0.615,0.811,6,-4.316,1,0.144,0.0188,0.0,0.196,0.808,167.995,166560
7hJIKKoQO6riG2rrRvDpU0,0.529,0.876,5,-5.649,1,0.0337,0.00102,1.92e-05,0.353,0.282,144.998,216566
11xsm79HwpWV1C1lMXoVo9,0.797,0.962,1,-4.239,1,0.0906,0.000359,0.767,0.0454,0.422,128.047,180502
17qKKAYkmzwOgnD8QGviC7,0.718,0.912,3,-4.317,1,0.03,0.00268,0.000309,0.683,0.316,132.048,186364
3lXqWjqjgVkFbBesfRaTvE,0.611,0.941,0,-1.958,1,0.0492,0.00326,0.0209,0.345,0.588,128.003,258743
59ZKt9xMScU8jsgYPdwqpF,0.559,0.815,9,-6.325,0,0.0445,0.00363,0.0719,0.668,0.209,128.001,328213
2WEiz65hkQPlThgncVH34T,0.56,0.854,1,-4.878,1,0.0669,0.00901,1.07e-06,0.506,0.274,126.001,373650
6EsH66Uto1zwZlDGQ6RokU,0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102,230635
4NNo6yFzKvX4HsTcaH6WIU,0.66,0.907,6,-3.351,1,0.122,0.131,3.34e-05,0.0746,0.624,127.96,199805
2PTvik6EqPAIYOclAB3SU8,0.645,0.984,4,-7.051,1,0.0508,0.164,0.00701,0.164,0.553,144.954,176453
4iMu9le3ytNO3tvgVpQANx,0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98,210093
1j76V9cJO7O9gzEK3mHw4i,0.973,0.588,1,-7.014,1,0.241,0.00214,0.368,0.257,0.196,128.007,258507
6BX787r5M59aRtAcywwzr6,0.544,0.951,0,-5.183,1,0.0483,0.0676,0.00515,0.315,0.747,75.007,186874
4fBY23b17BS1FwXE8FeyGG,0.614,0.94,3,-6.522,1,0.0564,0.00317,0.000242,0.161,0.72,140.031,207079
6oWx00So8wCAopjyZ41F76,0.669,0.639,6,-5.175,1,0.0355,0.0757,1.48e-06,0.19,0.523,75.18,221633
6xQjgKUjjKgLDfOibSRyRM,0.8,0.887,9,-5.038,1,0.0632,0.113,0.0,0.154,0.526,109.988,191991
4zOfy9kqJlG0ZXvcaSh4gv,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373
0ett0qCHbl0vdSRFhRSkMc,0.485,0.699,2,-6.017,1,0.0479,0.096,0.0,0.109,0.242,140.096,241560
1hu2dRGo6kxbvc7NuNGD4v,0.553,0.662,8,-6.454,0,0.129,0.342,0.0,0.141,0.561,98.368,242121
0GDz2tPdh6FbxJxM75SQB4,0.426,0.599,11,-7.737,1,0.0282,0.0198,0.00142,0.366,0.102,91.995,275547
7Kpqjspw4Y7HrvItIRcBiW,0.657,0.941,8,-3.919,0,0.061,0.0476,0.0,0.0797,0.879,136.202,222400
7pAq1IXYZpL42HchCminu6,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,197440
21pySLskKIKrhDziCX5ojQ,0.671,0.685,11,-5.762,0,0.05,0.00165,0.0,0.398,0.368,118.449,245680
4kLLWz7srcuLKA7Et40PQR,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,289133
2CvOqDpQIMw69cCzWqr5yr,0.422,0.712,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454,261160
7Lf7oSEVdzZqTA0kEDSlS5,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,288333
6TfBA04WJ3X1d1wXhaCFVT,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,177827
0JiY190vktuhSGN6aqJdrt,0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019,215160
2lnzGkdtDj5mtlcOW2yRtG,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,196160
6LtPIXlIzPOTF8vTecYjRe,0.635,0.647,5,-5.864,1,0.0366,0.192,0.0,0.154,0.201,104.058,262693
2cMTIlktg3M9mXYqCPqw1J,0.881,0.774,1,-6.068,1,0.0439,0.00986,0.0346,0.206,0.759,112.968,182627
1nInOsHbtotAmEOQhtvnzP,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,221947
73qbBlEAcm2HfnAaSnP1II,0.469,0.689,9,-7.017,0,0.0475,0.00607,0.00119,0.114,0.531,126.505,221867
7abHWCVudMJ6Lo7hejEsjr,0.607,0.716,0,-5.674,0,0.062,0.00379,0.0,0.344,0.774,129.891,204813
3lWEKwBNo9IbE9pdKC5NU6,0.538,0.621,5,-3.358,1,0.027,0.0383,0.0,0.0976,0.372,79.024,212853
0tldYKX9sQsDs41lJxdcp8,0.418,0.721,8,-2.736,1,0.0385,0.0485,0.0,0.0986,0.234,144.06,233467
0lYS1tJg3r6ATe9bRPB0Hu,0.627,0.81,2,-5.296,0,0.0431,0.0125,3.09e-05,0.111,0.409,119.98,234347
6QFCMUUq1T2Vf5sFUXcuQ7,0.601,0.843,0,-4.87,1,0.0593,0.000704,5.27e-05,0.0681,0.534,128.002,227987
62zFEHfAYl5kdHYOivj4BC,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,227280
1RK5DiXAYnRZk1fEjnytdp,0.772,0.851,7,-4.343,1,0.09,0.0149,0.0,0.136,0.27,91.034,232013
6F6TsdD0ijquDSjcr9lgIt,0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96,199680
0R7YVi7w41Dr9jU5vblAok,0.813,0.732,7,-5.636,1,0.03,0.0597,0.00137,0.0826,0.731,130.02,195987
6wPsHct4yJfplE3nA9qvac,0.903,0.864,1,-3.763,1,0.0358,0.0212,0.0,0.511,0.961,120.06,251160
107ct6t9kseeQWTyeRgcdO,0.801,0.726,6,-5.567,0,0.0443,0.0412,0.0,0.317,0.489,113.98,211560
629MXzH7txguTIePdNXOWY,0.549,0.945,7,-4.351,1,0.0329,0.031,0.0,0.114,0.565,93.998,263920
7lkWwu9w10hT11OwdWVaSx,0.577,0.886,2,-3.031,1,0.0666,0.00562,0.0,0.112,0.616,127.959,174335
3yXMgnyHN4o5bL68RfWRpC,0.428,0.59,1,-6.187,1,0.0404,0.102,3.39e-06,0.108,0.305,120.38,232760
5M9jOReAKGZ2AttVefFjTY,0.575,0.831,0,-5.972,1,0.0356,0.00406,0.000449,0.111,0.377,127.991,223140
26VoTpuAj0omJ4gnu8D73j,0.721,0.887,11,-3.095,0,0.166,0.00973,0.000546,0.611,0.678,125.987,357634
5dajiBFiQxyOkmFglyTkvg,0.498,0.566,1,-7.381,1,0.0304,0.00587,0.0,0.156,0.267,141.872,201122
1MkiqU0AvKhjOZdL6I7NQS,0.482,0.872,2,-4.813,1,0.0469,0.000518,0.0,0.0935,0.532,152.888,250333
6EzSy7WxNCazx3csu7lxdV,0.602,0.758,0,-6.864,1,0.0399,0.00569,0.0,0.145,0.368,100.017,219547
4b8ssS2AaEUIzOCDlH0aOT,0.524,0.902,0,-4.655,0,0.0315,0.00994,0.0018,0.094,0.657,128.009,208813
6ic8OlLUNEATToEFU3xmaH,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240
36ux3YuUsGTWPT8fXclS45,0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684,229573
3LUWWox8YYykohBbHUrrxd,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,204760
6tWkTeLF2WmjTA1cyS2QEp,0.63,0.842,2,-5.946,1,0.0355,0.000342,0.0,0.0711,0.826,139.943,205187
5gsQegOEB7admETkL6ckUL,0.583,0.879,10,-4.171,0,0.0367,0.0745,0.0,0.187,0.46,139.943,229760
4gbVRS8gloEluzf0GzDOFc,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960
6s8nHXTJVqFjXE4yVZPDHR,0.762,0.863,0,-3.689,0,0.0561,0.015,0.0,0.125,0.965,106.012,185587
2chyJjEMYj397jz1QLEGO7,0.619,0.971,7,-3.045,1,0.13,0.0526,0.0,0.196,0.295,122.552,207600
0COqiPhxzoWICwFCS4eZcp,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,235893
70VjMtwhm3Q2HBQeJnPfmh,0.64,0.646,9,-7.572,0,0.0497,0.00364,0.165,0.0912,0.415,124.992,336880
0v1XpBHnsbkCn7iJ9Ucr1l,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,224493
14iN3o8ptQ8cFVZTEmyQRV,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,179640
1ctdfJSzp6qF2iDAVdDrfl,0.584,0.699,1,-6.065,0,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,212400
0uZLH0WbxzanoJmPLsfJrk,0.559,0.657,3,-4.642,0,0.033,0.068,0.0,0.682,0.103,122.637,208293
24XYN83OSTD83zvFWadiLa,0.582,0.874,7,-6.577,0,0.037,0.00317,0.0,0.17,0.302,114.973,213147
6MDl3PCIz6h6ImkUpqurvE,0.633,0.695,10,-6.789,0,0.146,0.0277,0.0,0.338,0.555,165.244,183040
18n3RlT0UNcy2yHImHy8IT,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,224840
4OeDZhsYg6pA0QYlzeD9pQ,0.65,0.639,8,-6.176,1,0.0564,0.0158,0.0,0.212,0.678,120.0,226627
4gbVRS8gloEluzf0GzDOFc,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960
33dW62NGW8qEGUvjxU5EC9,0.443,0.828,5,-4.378,1,0.196,0.146,0.0,0.144,0.586,78.807,197120
44FAj28ivN0HJ0xVYwQ9nL,0.824,0.806,1,-3.438,1,0.0509,0.0506,0.0,0.0535,0.894,127.961,257293
4ycxTFeO4ZADJwJZaMGMYb,0.726,0.931,11,-4.152,0,0.0469,0.0218,0.000275,0.143,0.796,126.976,195105
1RDNH7V9Odx6gOZJ4Siehj,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,221493
0U10zFw4GlBacOy9VDGfGL,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,215227
6GREIx79VAYuT0DYDGTIJh,0.567,0.888,10,-3.201,1,0.0993,0.0228,0.0,0.279,0.41,129.962,256227
7HacCTm33hZYYN8DXpCYuG,0.648,0.942,10,-2.881,0,0.0878,0.021,0.0,0.0594,0.73,129.007,231373
1CQ2cMfrmFM1YdfmjENKVE,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025,202496
7gar9J7OVfmOVPilkwWODC,0.689,0.915,9,-5.348,1,0.0782,0.0227,0.0,0.0888,0.492,124.045,250373
6YZdkObH88npeKrrkb8Ggf,0.716,0.908,8,-3.254,0,0.103,0.0858,0.0,0.135,0.869,91.03,199693
76FZM38RC8XaAjJ77CVTNe,0.623,0.734,9,-5.95,1,0.107,0.0162,1.9e-06,0.145,0.372,107.853,244453
0g5EKLgdKvNlln7TNqBByK,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,220573
57kR5SniQIbsbVoIjjOUDa,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267
2YWjW3wwQIBLNhxWKBQd16,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561
6kBXZ8j8IuJeRjb6kV6fol,0.704,0.784,7,-4.463,0,0.142,0.00283,0.0,0.419,0.656,100.083,186448
02M6vucOvmRfMxTXDUwRXu,0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,213507
5a7NdkF09AfD0H607eiOkX,0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,213445
285HeuLxsngjFn4GGegGNm,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,192560
1QV6tiMFM6fSOKOGLMHYYg,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200
0j2T0R9dR9qdJYsB7ciXhf,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,311867
51RBDu31r3ynFswDJmidLW,0.817,0.853,4,-5.915,1,0.12,0.00868,0.0,0.35,0.605,126.951,210000
2lh102c4YiTbDeC1dKum01,0.569,0.899,11,-4.654,1,0.115,0.000958,0.0,0.222,0.585,128.049,191653
