id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
216VaEa5u8Z90Ql8WrySsZ,0.621,0.925,8,-6.204,1,0.0415,0.0199,0.903,0.47,0.0369,136.495,342773
3auek7MSZUmpBNdA8vArVL,0.625,0.825,1,-8.367,1,0.0544,0.0291,0.799,0.102,0.125,135.01,321778
4ZXWpDKSJBcnWG8Q6iVjT7,0.535,0.948,5,-6.702,0,0.0423,0.00362,0.898,0.674,0.0279,135.999,222353
3P1U26uNScZlDt2QD02YS5,0.678,0.877,9,-6.435,1,0.0356,0.00577,0.861,0.368,0.191,131.976,414545
25dFcH5EsCJLMSmFDDJLT3,0.78,0.986,7,-3.446,1,0.0594,0.0214,0.851,0.12,0.397,130.007,225346
2FF5J77Rienbt1gh44npLa,0.696,0.94,6,-6.996,0,0.0791,0.000974,0.893,0.147,0.317,129.986,317538
5tXmO8vouyWoyWt8WvOvIA,0.675,0.825,11,-7.331,0,0.0462,0.0106,0.912,0.0911,0.557,129.999,417107
5bAmqp96l9YO7V8LW5sUjZ,0.51,0.842,1,-9.901,1,0.038,0.00128,0.852,0.146,0.146,132.0,421818
1tkS8yt5NwTZkqFvZMxM0F,0.784,0.888,4,-6.617,0,0.165,0.0158,0.892,0.169,0.13,135.995,360000
1eMUGMEWrvTXYWrPobq2dH,0.609,0.912,11,-6.593,0,0.0391,0.0196,0.478,0.133,0.0391,135.027,204444
1WgyirbL3CSFD9CUktHoEU,0.63,0.973,0,-5.251,1,0.0565,0.000645,0.899,0.109,0.474,146.007,324465
3kEESvip59Vvej6YtzG2HO,0.732,0.898,7,-6.608,1,0.0533,0.0113,0.915,0.111,0.251,135.99,344137
6SXDCetQJ7sJoofdSUVTFA,0.777,0.932,2,-9.067,1,0.0775,0.000139,0.965,0.0948,0.0298,134.999,305778
1XHpCFTzRZi9zD0aY7SYy1,0.628,0.956,10,-5.634,0,0.0946,0.00127,0.932,0.149,0.0688,135.003,360439
13YWp1iozoy7YACZsRqRnK,0.673,0.874,9,-7.17,1,0.085,0.00063,0.696,0.134,0.239,135.004,304000
0rRktaJzIA6OYB82s6r8jz,0.588,0.997,1,-4.623,0,0.0491,3.53e-05,0.817,0.328,0.0739,133.994,302687
7j1PrKIG74gMuXlfEZl295,0.712,0.729,6,-5.908,1,0.0966,0.000364,0.849,0.114,0.396,131.0,348092
3YR7XdHKPA21815NjqWZeB,0.704,0.943,8,-6.758,1,0.0779,0.00422,0.881,0.119,0.0608,129.995,419165
71kWlO1RX3LoRTrIJgbDwA,0.803,0.871,0,-7.957,1,0.057,0.0102,0.87,0.0722,0.69,128.061,365164
0VmJzhgE3LmfzJa1FdYHkl,0.67,0.966,1,-9.557,1,0.0526,0.00257,0.741,0.119,0.144,127.985,253242
7dQWBRCRBhgbaRATAI6OqD,0.71,0.673,8,-10.015,1,0.043,0.0368,0.831,0.104,0.196,127.99,271730
19MYFJHlTK4bUn3wYEl3TO,0.806,0.753,9,-6.445,1,0.0565,0.000948,0.923,0.0687,0.716,125.993,386667
2tfiF1GUsv0z78VraiNU5A,0.727,0.807,2,-6.25,1,0.0959,0.000404,0.629,0.148,0.347,129.985,366038
6ohzW6SWk4erB5DWFGUPaK,0.725,0.808,1,-6.859,1,0.0756,0.0121,0.682,0.134,0.0694,131.019,296813
2lHBQNCTJjSldyb61SeZeD,0.722,0.845,10,-7.891,0,0.0574,0.0996,0.709,0.129,0.57,133.998,333134
0dDGl66J8riMFyp2yUn88W,0.635,0.983,1,-6.252,0,0.0516,0.199,0.852,0.419,0.035,132.004,207273
3dwDBE5AMcHLxemIAEp2xb,0.788,0.915,7,-4.904,1,0.0431,0.000695,0.839,0.0962,0.0934,132.005,509091
42BajmF7S541Gl8eUELqKl,0.783,0.988,6,-3.556,0,0.0718,0.000581,0.793,0.1,0.277,133.988,432657
3w5ugWaYMy17jjyUXNA7yq,0.705,0.957,11,-6.026,1,0.0406,0.00947,0.835,0.125,0.0615,133.007,407820
61oyfNObrxtVhsjW6Sldoz,0.848,0.837,8,-9.31,1,0.155,0.0483,0.847,0.112,0.284,133.988,346850
3ZgmxuPgPWwqxy3Qozdr2H,0.731,0.751,6,-11.133,1,0.15,0.194,0.89,0.107,0.16,138.999,305845
4pM9FUA8bvHMc3VuL9GgUT,0.565,0.854,9,-8.168,1,0.0751,0.0122,0.871,0.0842,0.154,135.013,401785
0V6GWgubCBR8955ZWtJ4WR,0.62,0.701,1,-9.663,1,0.0445,0.000809,0.865,0.119,0.187,134.999,405439
4WvfqOcx8jQEeJVKnZ9KgG,0.719,0.756,1,-16.502,1,0.068,0.0662,0.864,0.111,0.129,135.988,342460
6GoOF1Ao8tu8BFwBGSbwdV,0.732,0.95,0,-5.674,1,0.0692,0.0025,0.864,0.0437,0.731,132.982,416000
1kMObCQiYe5opqybH7ZNPD,0.732,0.627,11,-13.712,1,0.0524,0.000174,0.895,0.0981,0.266,131.007,239084
5CTd3hqGRzb8FYu7M2j9JE,0.671,0.895,11,-4.711,0,0.0755,0.000726,0.185,0.058,0.224,131.974,208759
73TeOQxZq4VMxooPmZ4KEr,0.789,0.957,7,-6.644,1,0.0599,0.0261,0.848,0.109,0.409,132.004,386364
1SyfZAsQpy1ITVx96ZCjZy,0.577,0.894,8,-7.955,1,0.0429,0.0117,0.787,0.159,0.15,131.996,229545
39stAgopu3xQH0ZpEiNNw3,0.618,0.924,10,-4.224,0,0.0334,0.014,0.867,0.261,0.115,130.012,142154
2XWBbVold8LNroIDyeockI,0.643,0.968,6,-5.894,1,0.0644,0.00153,0.853,0.105,0.473,131.035,211617
14QvBZPWC0ztCfiEnQRS6T,0.75,0.797,0,-6.874,1,0.0486,0.00235,0.87,0.0748,0.222,129.982,411000
5J7b7SmcTkhmO31mF0tEja,0.572,0.913,10,-8.185,0,0.0429,0.00493,0.629,0.0702,0.198,129.993,288672
2N0F739pJcD6b4uQe6NxDr,0.695,0.95,6,-8.43,1,0.105,0.000327,0.881,0.324,0.184,131.988,298182
7K3OyIuvYF1qcwr4xqILeu,0.707,0.815,7,-6.2,1,0.147,0.00499,0.828,0.0874,0.148,133.024,206626
10OXHKcZZA1KBWbPYB1x90,0.688,0.933,7,-6.308,1,0.0864,0.000515,0.753,0.066,0.172,133.975,343881
0rUd34miBQcQTzevrULn3G,0.662,0.805,7,-4.075,1,0.0616,0.00389,0.812,0.0909,0.171,135.999,360000
5Ig2RPAPLrkAkFpyr8uAPj,0.786,0.908,7,-10.402,1,0.057,0.00609,0.867,0.11,0.0543,134.995,371556
3mlkpFLHRHmVUho7xJcKit,0.569,0.882,1,-7.489,1,0.135,0.00148,0.341,0.112,0.0886,135.996,425045
5VOlgrZaSeoGPAZxOjmHiO,0.639,0.918,11,-8.736,0,0.0767,0.00181,0.821,0.0691,0.276,133.021,260000
3XZOviqLQTQdVrLlCOH8Ji,0.737,0.99,7,-4.795,1,0.0717,0.000728,0.88,0.0957,0.184,129.021,438791
7vmXmhia1MFqu8t3IAYOkP,0.542,0.945,11,-4.711,0,0.0349,0.000435,0.909,0.133,0.0387,128.969,284651
