id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3NkIfsiFHnljGrlXSD2AJ3,0.697,0.859,5,-5.306,0,0.19,0.0349,0.0,0.0931,0.696,93.78,222387
1yxQwMLJIn5oBTOLl38GLL,0.865,0.549,0,-10.083,1,0.244,0.0845,0.156,0.081,0.616,142.8,233300
1L2dgF82cGbWnQ7zcZ44oV,0.5,0.833,0,-6.066,1,0.42,0.331,0.0,0.511,0.562,91.44,304187
6chKRJFe2qXIFHZKBDWqtw,0.687,0.802,8,-6.005,1,0.114,0.0986,0.0,0.131,0.908,153.37,243800
79Qncq9X02HoE3AvSz7HZt,0.76,0.416,4,-10.147,0,0.141,0.614,0.891,0.103,0.41,85.082,98294
0NNPjgyOFXiyeFClWfaKNj,0.806,0.457,0,-9.777,1,0.037,0.206,7.22e-06,0.0823,0.876,101.014,220413
3eRKuySt64PNol8i45Ra8m,0.84,0.454,2,-9.738,1,0.11,0.165,0.151,0.099,0.496,74.033,79377
3kvOTQWodqhF2kJOM4Jwd9,0.625,0.425,9,-11.283,0,0.0306,0.609,0.684,0.15,0.149,69.988,133750
1Bsl6Jw7bJtQ4pc7OQREog,0.718,0.595,10,-5.632,0,0.263,0.105,1.03e-05,0.0745,0.634,185.025,294787
5feAdp3VJDgOEguFdJ5p9p,0.541,0.26,9,-11.962,1,0.0318,0.804,0.743,0.12,0.0638,75.015,164800
7BfW1eoDh27W69nxsmRicb,0.929,0.463,9,-8.651,1,0.308,0.142,5.26e-06,0.0634,0.757,124.084,255840
6XRVx8N99dG7ORZFRVNCB1,0.94,0.536,11,-8.905,0,0.125,0.015,2.1e-05,0.0438,0.883,123.274,200893
67klViTnoxMoatw21ydyGn,0.621,0.22,4,-19.153,0,0.0441,0.896,0.959,0.115,0.169,93.102,124005
0OKlzcuA2lZFCve9fJdZCB,0.642,0.174,11,-12.745,0,0.042,0.619,0.809,0.218,0.255,140.111,128571
3n1OmASO128CA5RLNkAJAs,0.678,0.38,3,-13.723,0,0.0344,0.813,0.908,0.112,0.466,85.962,156279
6gOrCaTnnqy3U7DR6EyRqI,0.935,0.264,8,-13.986,1,0.137,0.804,0.909,0.0807,0.529,123.069,149268
3R9iSdYqV6eFSPtNxvgb7x,0.799,0.653,8,-6.307,1,0.267,0.435,0.0,0.105,0.909,176.081,240253
5ZV8OzO3O4YfBArCQyilaL,0.707,0.388,1,-7.589,0,0.169,0.463,0.852,0.108,0.288,85.093,138353
6305ItdfrwSwmlhqhm0eTQ,0.774,0.439,11,-9.725,0,0.0764,0.00367,0.00524,0.35,0.758,139.966,339427
1pFespOAHwziUyHbof4jU2,0.618,0.412,9,-14.799,0,0.0649,0.879,0.917,0.113,0.574,135.085,149333
7aRtwRAhUhfYRgSEkCZudh,0.703,0.409,3,-9.88,1,0.297,0.736,0.572,0.216,0.404,77.082,134221
2pZJhvpin385eqAFRp3ASJ,0.785,0.562,10,-7.784,0,0.0514,0.00531,9.36e-05,0.0456,0.614,129.024,298507
3UNa2iZNHZ8cDvzXSNVrUZ,0.754,0.73,5,-8.412,1,0.0756,0.111,2.91e-05,0.0985,0.869,173.638,189733
3Lyj1sMnwdz5Af3ii2R3YA,0.705,0.241,7,-15.631,0,0.101,0.935,0.914,0.104,0.501,79.978,148125
1OE5bn5HUmCqTLNpo13ya3,0.853,0.697,0,-7.41,1,0.0373,0.282,4.42e-05,0.121,0.96,109.419,321600
7c6aYqL0jU6CLcb5TNBb3p,0.786,0.784,7,-4.951,1,0.0608,0.452,0.0477,0.0791,0.812,91.053,320280
3yDxEMaxtUATqs22VgqzTu,0.957,0.217,8,-14.626,1,0.0595,0.116,0.0408,0.0795,0.771,102.073,231733
23NNYFxgtTVLERBlk4oCvI,0.541,0.195,3,-16.78,0,0.032,0.968,0.931,0.132,0.0586,110.174,161534
25ugoarRZ6IaZegrjNxGOx,0.765,0.555,10,-7.579,0,0.374,0.409,2.04e-06,0.073,0.828,77.848,197667
17pU2sl4dRnG3pSex9DNb0,0.439,0.271,5,-10.226,1,0.0574,0.628,0.0023,0.149,0.159,137.616,180267
3UPPGZeSjNwxyJslnSTm1c,0.762,0.569,4,-7.863,0,0.0544,0.0143,1.45e-05,0.0793,0.789,136.462,247973
5uBKhKWTJ4E47rcLQqu3YH,0.801,0.641,8,-9.349,1,0.173,0.34,4.5e-05,0.0693,0.741,96.96,279720
1Z0kHXjQQsGKw5qGEFD5ye,0.658,0.218,8,-15.281,0,0.0356,0.375,0.942,0.131,0.29,149.984,124800
73lYI49LhfsscO33ohrGN0,0.71,0.589,0,-11.933,1,0.167,0.068,4.38e-06,0.176,0.65,144.601,279360
0qvWqyLxOVsEOSu5xuBcDZ,0.776,0.192,7,-13.798,1,0.0676,0.914,0.876,0.0951,0.46,114.034,150000
0qeKzbUsW0V4ZWRJrHNiD3,0.781,0.722,7,-8.376,1,0.0667,0.236,0.000398,0.077,0.533,87.858,229375
5j2XoGbv1XotCDFeZVuE1p,0.514,0.0995,5,-19.93,0,0.0438,0.973,0.966,0.0838,0.0577,68.021,115513
11ziwT3Hlfi4Eec0exgtVN,0.766,0.727,10,-11.197,0,0.0429,0.186,0.112,0.0733,0.956,100.016,271467
7FDV5ELOJHCGLe52AnttEd,0.74,0.766,6,-2.939,1,0.178,0.116,0.0,0.0406,0.807,170.531,235133
5EIrJ59T18nnpxDBBn1yjJ,0.789,0.217,10,-9.536,1,0.069,0.591,0.668,0.167,0.484,139.884,114857
4D9ejsxq1xRN2noyh2NI97,0.854,0.526,0,-8.33,1,0.158,0.0447,0.0,0.0947,0.695,137.949,236733
6ZK6pIo3CE0n2iGJq5nT1p,0.724,0.706,7,-10.359,1,0.458,0.0286,0.0,0.333,0.795,126.423,231867
26PwuMotZqcczKLHi4Htz3,0.671,0.256,7,-10.743,1,0.0387,0.608,0.0,0.0737,0.694,115.871,233560
0zozxbHUZn5Z4QIwul2ye5,0.778,0.594,4,-11.156,0,0.333,0.0287,0.0,0.054,0.596,179.967,239960
6iyK3YVnqfnwMdGEOQFixJ,0.713,0.574,9,-8.457,0,0.288,0.105,0.0,0.101,0.711,89.194,241653
4bsX9hK4VGWbhSHHqo6S7H,0.711,0.72,4,-6.764,0,0.322,0.55,0.0,0.113,0.573,83.466,217960
2gl4ehoYUrMpMlgfLgEFNV,0.686,0.298,9,-9.752,1,0.0317,0.723,0.793,0.247,0.317,84.05,127500
1ATZfYmZOcm24vl5oQtPdC,0.855,0.473,11,-9.846,0,0.146,0.0719,2.71e-05,0.0795,0.682,139.175,218400
5JqCmd41S3PZ2AS6GuHqcR,0.939,0.65,9,-8.282,0,0.0615,0.00557,0.0,0.0429,0.968,134.727,207773
0oiNsnH40PPTBFqixyPTWG,0.394,0.0691,4,-17.082,0,0.0331,0.985,0.00434,0.0931,0.486,76.906,334827
1ljztZC52YENxjzhYo84gM,0.381,0.149,5,-22.63,1,0.0367,0.765,0.879,0.0993,0.397,140.494,321960
3mnSq0DGKWTZcU3ccymC79,0.607,0.415,2,-13.883,0,0.0356,0.799,0.0215,0.387,0.373,121.101,255360
4qrESBeAEqyOs4dwE3ZIbr,0.487,0.272,7,-6.437,1,0.0423,0.926,0.0,0.104,0.0852,60.426,216413
6l2u8w6HspkqVCcV0HMXR6,0.311,0.179,0,-14.77,0,0.0494,0.936,0.00326,0.744,0.324,112.2,156867
56K7H3Ipsce0Csn2v4u8kZ,0.361,0.31,9,-12.102,1,0.0398,0.802,0.687,0.128,0.408,177.659,355840
3c6wivu78aLN7ZXp8UbpaI,0.57,0.225,5,-17.168,0,0.029,0.306,0.0586,0.0689,0.408,151.78,429973
2F9aMslwYQurvgv7DGS7S5,0.546,0.136,5,-21.089,1,0.0324,0.82,0.465,0.112,0.297,94.781,300307
53AU0RJlfFTofiu0uZZSIf,0.674,0.386,11,-11.659,0,0.0272,0.739,0.00248,0.158,0.843,106.356,316880
3vHxHY8tZwJcBrgrugLTlC,0.516,0.482,5,-10.119,1,0.158,0.786,2.19e-06,0.13,0.839,176.048,215733
0FAcLiMKZoH4vLIXGQJgKF,0.728,0.66,2,-7.973,0,0.0567,0.612,0.00548,0.0923,0.844,118.332,286733
5baYaMjpTqUfIeHt1N8v94,0.705,0.481,0,-12.279,1,0.0935,0.73,0.0193,0.104,0.727,80.938,231240
70zZclGWOjOVv9VRJ7RCyq,0.391,0.317,0,-10.449,1,0.0383,0.487,0.0,0.108,0.276,125.874,430760
414J8tKHbtF16XOiHGBEso,0.547,0.356,5,-10.199,0,0.0366,0.954,0.917,0.0891,0.504,81.032,376640
2JlQOgJZdvQ5YJrVxY13wQ,0.569,0.314,1,-8.241,1,0.0579,0.845,2.03e-05,0.12,0.311,179.332,249560
6eqqWm2LkDweTHhz1u5KKo,0.834,0.674,7,-13.455,0,0.0721,0.124,0.0,0.0828,0.951,119.039,295147
5Erq00Ha7uKgztjYWsvdjT,0.641,0.768,9,-7.314,0,0.052,0.125,0.558,0.0881,0.384,99.513,365680
1uNXbwQBGnSOde9Q3IlBhI,0.709,0.739,4,-8.734,0,0.0483,0.759,0.00486,0.109,0.751,169.971,274373
5pQ677KR8eS6U4jUd6OJUY,0.8,0.913,5,-5.588,0,0.0646,0.0616,0.467,0.166,0.911,119.997,396774
08fsjbOK2ruSfbBTcmEZHZ,0.648,0.17,6,-16.58,0,0.114,0.94,0.371,0.106,0.64,95.359,300838
2EdcEOJf2V8xMOTO7q2gCN,0.741,0.896,0,-7.208,1,0.0502,0.135,0.461,0.12,0.871,102.453,415090
6DbeEK4rIoWTIPNbmnfCjj,0.553,0.496,1,-11.048,1,0.0392,0.861,0.746,0.101,0.789,107.188,255373
7dHowm9WlK1gOuEuM0bd7m,0.349,0.44,5,-13.135,0,0.0422,0.528,0.866,0.111,0.31,169.356,492320
2oWex6rYoQ7Bl2D9zG8d3F,0.641,0.926,10,-7.718,0,0.0572,0.11,0.0246,0.09,0.883,90.934,591693
0X7xoQVnJFVOhQa5mzyCXL,0.487,0.451,10,-8.007,0,0.0515,0.746,0.0,0.28,0.649,93.026,217333
04MFPeK1o0qq6ma76r1rJl,0.643,0.0851,7,-22.585,1,0.0564,0.81,0.00425,0.0803,0.19,120.998,310373
0mzYYC4AUMvmDVx1uqwLn6,0.574,0.757,9,-7.551,1,0.0512,0.349,0.00303,0.0834,0.655,138.548,362813
61AJlCxahP7OhPjYojRvN6,0.473,0.421,5,-9.865,0,0.0315,0.887,0.272,0.105,0.727,125.584,367040
5EvehLwAeQkVwwEfoAawa4,0.532,0.554,9,-7.738,0,0.0302,0.764,0.0196,0.168,0.76,97.892,357413
0AmPp1dsvdWFNTBs0nJBsC,0.724,0.268,11,-15.384,1,0.0403,0.829,0.000528,0.492,0.599,86.727,519707
3QpQqZ63KSCeT3Bg7wpaea,0.507,0.488,9,-12.5,0,0.044,0.827,0.535,0.109,0.588,88.511,396467
3CfFUDH9nHSZslwsAGImfL,0.779,0.667,9,-11.031,0,0.0555,0.614,0.117,0.0905,0.9,159.943,288293
3HuBwDeb39vewoZdJJc1Rm,0.677,0.548,7,-10.197,0,0.0332,0.606,9.33e-06,0.126,0.714,137.78,366173
4msISwT8zsgxLu5MBiZeSO,0.706,0.586,8,-8.709,0,0.0778,0.206,0.0196,0.138,0.868,115.994,246333
4FcCG5Yn2B2yZXkT4dP5tc,0.398,0.458,0,-14.942,1,0.0474,0.791,0.64,0.148,0.2,178.6,268373
